"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:325Ey3xcVIXC8JsTOzpmK8","All I Want","spotify:artist:5giHLR4kCj9DMuqQ5TP4K7","Just Because","spotify:album:33suejCyL9hTEdfoDBt2ln","Like It Never Was","spotify:artist:5giHLR4kCj9DMuqQ5TP4K7","Just Because","2019-08-21","https://i.scdn.co/image/ab67616d0000b273d2c0e89fe02393ee74f39d9e","1","2","162711","","false","0","GBKPL1960721","","2022-06-25T18:21:21Z"
"spotify:track:7yT31cuPzcqkE2BJV4Fusx","Riptide","spotify:artist:27gtK7m9vYwCyJ04zz0kIb, spotify:artist:1Q1ItjYrk6Si5q4tQtRbx8","Lane 8, Davey Havok","spotify:album:1fY8TWeIEA2EXH24sT9RJn","Riptide","spotify:artist:27gtK7m9vYwCyJ04zz0kIb","Lane 8","2021-06-17","https://i.scdn.co/image/ab67616d0000b273d3536c5ae91a67d28c620ec4","1","1","350322","https://p.scdn.co/mp3-preview/b78f1a6053099fc3ded4798b4cc510d60dd10f58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","GBEWA2103230","","2022-06-25T18:21:20Z"
"spotify:track:3gfzplx1zpl6wwLWPcGV5c","Gone Tomorrow - Short Edit","spotify:artist:61StZOWgYff2AxDUejw4UI","Lika Morgan","spotify:album:1W5BGglyOl4THrJ0j8nqyz","Gone Tomorrow","spotify:artist:61StZOWgYff2AxDUejw4UI","Lika Morgan","2014-10-20","https://i.scdn.co/image/ab67616d0000b273c438a6fc9fafc6c1fec6083a","1","2","198000","https://p.scdn.co/mp3-preview/85bb93d3febce903757f9a0cb617aabcbfe58aca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","CH3131411887","","2022-06-19T18:31:00Z"
"spotify:track:1ZVINRlX22texrlD7kRUiE","Relax (Don't Do It) - Short Edit","spotify:artist:61StZOWgYff2AxDUejw4UI","Lika Morgan","spotify:album:4cXOakV6CBfhdLaRmBINkG","Relax (Don't Do It)","spotify:artist:61StZOWgYff2AxDUejw4UI","Lika Morgan","2015-05-11","https://i.scdn.co/image/ab67616d0000b273c1a74fd6fd8ef7fd1ca176ec","1","3","163500","https://p.scdn.co/mp3-preview/df058e8c351e965849711b854e8c0b7c6b9d1111?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","CH3131512255","","2022-06-19T18:24:51Z"
"spotify:track:43AFeZxWtJNYUBTJeyPWo5","Lost Messages","spotify:artist:6sqqGHyJ1Dnt1qKKe9iGAi","Miguel Migs","spotify:album:1bQ3NL9zj1Wtd7S1qpzm7j","Lost Messages","spotify:artist:6sqqGHyJ1Dnt1qKKe9iGAi","Miguel Migs","2020-02-21","https://i.scdn.co/image/ab67616d0000b273f55ebe9beba726d71a881985","1","1","353248","https://p.scdn.co/mp3-preview/5f2da25f882758ac403c22ca2e73861fc2d6f38f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","USATE2017401","","2022-06-17T01:16:28Z"
"spotify:track:1l9gVSPDoWh7jQ89Ad2HIn","Terrified","spotify:artist:28uJnu5EsrGml2tBd7y8ts, spotify:artist:2uGKgNuq7MnKksXiSO6HjB, spotify:artist:37UXlMGND0Tr7Su43RxHQ0, spotify:artist:6xqpdCiMM646Q6nAD5n3vO","Vintage Culture, KVSH, Bruno Be, The Beach","spotify:album:6j2OZfXSaU9B1a104EwgCS","Terrified","spotify:artist:28uJnu5EsrGml2tBd7y8ts, spotify:artist:2uGKgNuq7MnKksXiSO6HjB, spotify:artist:37UXlMGND0Tr7Su43RxHQ0","Vintage Culture, KVSH, Bruno Be","2020-12-18","https://i.scdn.co/image/ab67616d0000b273468f95cb2ed0fccc04d14fcc","1","1","210874","https://p.scdn.co/mp3-preview/81c6ceedbf09d3d0c01d03b4aca740125909e298?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","BXLKS2000017","","2022-06-14T23:04:48Z"
"spotify:track:3kMNJTQ3GvqLwxhx02z9b3","Miss Me","spotify:artist:1whPdBCsbQv270FMoML1fa, spotify:artist:3Wx6i3YgqSGlvxVTS4UsMV","NUZB, MALARKEY","spotify:album:3CJY7YRbR0z3iFyh1GFAWI","Miss Me","spotify:artist:1whPdBCsbQv270FMoML1fa, spotify:artist:3Wx6i3YgqSGlvxVTS4UsMV","NUZB, MALARKEY","2021-03-18","https://i.scdn.co/image/ab67616d0000b27382d469f90a98c75cffcc4d16","1","1","184180","https://p.scdn.co/mp3-preview/117b2d61633167fcd127be69c30b7dd35c05b343?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","NLM5S2101268","","2022-06-14T20:27:26Z"
"spotify:track:0xfMlIW8lS40qvpsUw1l0X","Never Going Home","spotify:artist:7keGfmQR4X5w0two1xKZ7d","Kungs","spotify:album:3M2ev0LMKExe0Y9HaNrkfA","Never Going Home","spotify:artist:7keGfmQR4X5w0two1xKZ7d","Kungs","2021-05-21","https://i.scdn.co/image/ab67616d0000b273620940a157773439590c4486","1","1","169944","https://p.scdn.co/mp3-preview/54c1966e05307717f3466574c56f5bfdce339363?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","FR9W12110749","","2022-06-13T23:04:23Z"
"spotify:track:4ANmPUsA3LAvOSP8xen6Vt","The Calling","spotify:artist:1KpCi9BOfviCVhmpI4G2sY, spotify:artist:0EdUwJSqkMmsH6Agg3G8Ls","Tchami, Marten Hørger","spotify:album:0Zq4pT3WEPhlGjaerScLLY","The Calling","spotify:artist:1KpCi9BOfviCVhmpI4G2sY, spotify:artist:0EdUwJSqkMmsH6Agg3G8Ls","Tchami, Marten Hørger","2022-05-20","https://i.scdn.co/image/ab67616d0000b273b78e39f2cdaaac3e176f4e75","1","1","197760","https://p.scdn.co/mp3-preview/bbdf5a239c286f42d7ea13ff93151717fcdf8802?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","QMUY42200051","","2022-06-03T00:08:07Z"
"spotify:track:1J1Ks0GQTMqgjTTWwW3vOq","Coming Home","spotify:artist:2qPxiZiD34NtmokWN6RoP2","King Topher","spotify:album:1zCO1Lh9AopAkSGMt7e998","Coming Home / Together","spotify:artist:2qPxiZiD34NtmokWN6RoP2, spotify:artist:1ZbO1Il1AHg1arGVh1XTDS","King Topher, Manela","2021-07-23","https://i.scdn.co/image/ab67616d0000b273f45e0ca9fd826e71d6604fd6","1","1","245853","","false","34","GBK6Y2107371","","2022-06-01T22:25:28Z"
"spotify:track:2c8l3sIe7mJY7tHb65s7Al","Guide","spotify:artist:66hvouo3QBf31PuetihmSQ, spotify:artist:4prkqxOdmg8Gb5Rj2KXDIt","Denis Kenzo, Kate Miles","spotify:album:6LjmYcDX8ZoXH29eobIwl9","Guide","spotify:artist:66hvouo3QBf31PuetihmSQ, spotify:artist:4prkqxOdmg8Gb5Rj2KXDIt","Denis Kenzo, Kate Miles","2018-06-08","https://i.scdn.co/image/ab67616d0000b2731ad287e926ea094f6510fc17","1","1","249374","https://p.scdn.co/mp3-preview/cf99453a517d506361b28219c7198efa1a5b99fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","NLF711805412","","2022-06-01T22:22:01Z"
"spotify:track:5PQSCIKSPuvkDIrvxG9sFY","As I Sleep (feat. Charlee) [BODÉ Remix] - Club Mix","spotify:artist:6pcxIOhQCNb7DX2iuEXgxL, spotify:artist:5kp9Qhzri9LrDkzrtjt5Sh, spotify:artist:6qaQDRYp95AylkA1FnEI3Q, spotify:artist:59YCPI4Z5xa1TfddNB8bna","Tobtok, Adrian Lux, Charlee, BODÉ","spotify:album:6ERya2o7qA53aUn3uKFpbf","As I Sleep (feat. Charlee) [BODÉ Remix]","spotify:artist:6pcxIOhQCNb7DX2iuEXgxL, spotify:artist:5kp9Qhzri9LrDkzrtjt5Sh, spotify:artist:59YCPI4Z5xa1TfddNB8bna","Tobtok, Adrian Lux, BODÉ","2018-07-27","https://i.scdn.co/image/ab67616d0000b2739d452f8f4bba9aceb24acbbc","1","2","280825","https://p.scdn.co/mp3-preview/245d75a28c025f1bee74559ca8d197e0193e6dc6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","UK4ZF1800116","","2022-05-31T16:20:51Z"
"spotify:track:5GXoQiayhOGZsn1eZhgVeU","Never Be The Same - ALPHA 9 Remix","spotify:artist:521qvhdobR0GzhvU6TFw76, spotify:artist:6kDXH8d9LugUAsHIozzDAI, spotify:artist:6ckI88Ggj8DPe0TNAAVkjn","Tritonal, Rosie Darling, ALPHA 9","spotify:album:7pqqlRRWFmSuCcUcsUj0YX","Never Be The Same (ALPHA 9 Remix)","spotify:artist:521qvhdobR0GzhvU6TFw76, spotify:artist:6ckI88Ggj8DPe0TNAAVkjn","Tritonal, ALPHA 9","2019-12-06","https://i.scdn.co/image/ab67616d0000b27328dd88045ad9e70a8e371c24","1","1","274285","https://p.scdn.co/mp3-preview/edc6428b496b8448f49ae22ca7b39d3109de8f2c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","GBLV61914739","","2022-05-30T22:40:48Z"
"spotify:track:3MxcLAqMsbdkH0sK9J2v6V","Rush","spotify:artist:73tITL3u5T35u309PLpN6K","Hotel Garuda","spotify:album:7aC1glKlcczEHORVHP2zWG","Rush","spotify:artist:73tITL3u5T35u309PLpN6K","Hotel Garuda","2020-06-24","https://i.scdn.co/image/ab67616d0000b273ccc2b5c7b2890837de9a6b8a","1","1","307449","https://p.scdn.co/mp3-preview/67875303864871b12b599ed2be0447bd891a87c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","USQE92000077","","2022-05-30T22:33:46Z"
"spotify:track:4UnF7mAMF48oueqqhSLrai","Alkantara","spotify:artist:2wghI3P3W8vxgsb0le3Fgk","Bottai","spotify:album:208tzedbu4E8jrZp9dfsZo","Alkantara","spotify:artist:2wghI3P3W8vxgsb0le3Fgk","Bottai","2020-08-17","https://i.scdn.co/image/ab67616d0000b273ea6f9612ac89605985a0d1bc","1","1","216393","https://p.scdn.co/mp3-preview/39ee462b167292f83b63f0a934adc10067f21cd4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","NLWV72000027","","2022-05-30T22:31:50Z"
"spotify:track:4qwAiiYlMX0ypqretAOHWQ","I’m Falling - Next Habit Edit","spotify:artist:7h7ahzbTkbAFsshWJ7fOrc, spotify:artist:2PPJ3ccorfps8VfCL6i8Rl","Anton Powers, Next Habit","spotify:album:11AlVtKypqjv4EoUdAMKBS","I’m Falling (Next Habit Edit)","spotify:artist:7h7ahzbTkbAFsshWJ7fOrc","Anton Powers","2020-02-07","https://i.scdn.co/image/ab67616d0000b2733e07d2d0eae9c36f260a8ab0","1","1","196088","https://p.scdn.co/mp3-preview/483ab443e2d00d5b1d3bf594fee5bc8ff5a064ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","GBSXS2000004","","2022-05-29T21:54:13Z"
"spotify:track:2bm1FmAxEbpDkuIk2jSDgf","No Rival","spotify:artist:3exvMmrLV6o4R42YnG3Id6, spotify:artist:1HD6q5dxREv64GOc3H7vBs, spotify:artist:0jlGRdZB3lcogSl6nuojI5","Egzod, Maestro Chives, Alaina Cross","spotify:album:1NW8SUdkyn833H0MFKHUKh","No Rival","spotify:artist:3exvMmrLV6o4R42YnG3Id6, spotify:artist:1HD6q5dxREv64GOc3H7vBs, spotify:artist:0jlGRdZB3lcogSl6nuojI5","Egzod, Maestro Chives, Alaina Cross","2022-04-29","https://i.scdn.co/image/ab67616d0000b273dfad815fbe7ae1d6cd433136","1","1","198093","https://p.scdn.co/mp3-preview/883a002abfc47c1b780c87a1dd8c0724a0ff2d4a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","GB2LD2210050","","2022-05-24T22:03:24Z"
"spotify:track:23tSVCziOnXVAyayQt0Bi7","Flying","spotify:artist:2XiiUuK68XNdHaHOAF5hnT","Curbi","spotify:album:5eSJZsLtK2qQsogB82R2bw","Flying","spotify:artist:2XiiUuK68XNdHaHOAF5hnT","Curbi","2022-05-23","https://i.scdn.co/image/ab67616d0000b273910874e2471ad65d5de360ff","1","1","184836","https://p.scdn.co/mp3-preview/73e582616c56abd5b21e25a122cbd151204c6cd1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","CA6D22200221","","2022-05-24T06:18:00Z"
"spotify:track:4VHoXPVsh3Ixfe23PW9xSO","Rudimentary - Original mix","spotify:artist:5qlqqsgFbMktPwpji5V7Jq","GAR","spotify:album:4HMt1UigsFU4IzWblPQ0uY","OCTANE (Album)","spotify:artist:5qlqqsgFbMktPwpji5V7Jq, spotify:artist:4Q5uxLKsxHPKYtxj6GVSc5","GAR, Guineve","2020-08-07","https://i.scdn.co/image/ab67616d0000b2734ac482f02c3d817941bc18a0","1","2","461904","https://p.scdn.co/mp3-preview/5e8d8e8c5d7ccbf228b41fdccbddd1028e3e4ba9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","ITH641901760","","2022-05-20T21:46:31Z"
"spotify:track:70W5IUsw6I9WY3UusyNQmD","Shoebox '98","spotify:artist:0XyBQa5xqu66l0zUDZS6Ru","ONnotez","spotify:album:4oF3QaxuZvC2R4E1oR6oWC","Shoebox '98","spotify:artist:0XyBQa5xqu66l0zUDZS6Ru","ONnotez","2021-08-20","https://i.scdn.co/image/ab67616d0000b2731d77e3321c4e5b35ed4c0e57","1","1","191186","https://p.scdn.co/mp3-preview/21ea7aad3e9fb28611b8c23f05359777a55c8cd4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","QZK6J2167770","","2022-05-20T02:08:50Z"
"spotify:track:4PPiV0xlKze0D4G93UWLji","White Noise","spotify:artist:6nS5roXSAGhTGr34W6n7Et, spotify:artist:2VAnyOxzJuSAj7XIuEOT38","Disclosure, AlunaGeorge","spotify:album:1lM5IfaqcIsXd6UCV3aDSs","Settle (Deluxe)","spotify:artist:6nS5roXSAGhTGr34W6n7Et","Disclosure","2013-06-03","https://i.scdn.co/image/ab67616d0000b2737d9cf15a27f29ffc8ef01e8d","1","5","277520","https://p.scdn.co/mp3-preview/56bf471c59e8541634ff15ef5d278e7a7f9a8d21?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","GBUM71302855","","2022-05-17T19:41:14Z"
"spotify:track:3TnzNXQBPKpBvs7MZnsANQ","Feelings","spotify:artist:7ygSJBM6sZ0vXGJvjnL1V5","ENiGMA Dubz","spotify:album:5E0MdU6QypZhPdvebEo0Lp","Feelings","spotify:artist:7ygSJBM6sZ0vXGJvjnL1V5","ENiGMA Dubz","2019-01-01","https://i.scdn.co/image/ab67616d0000b2739827f2f1ab976654fdd2130e","1","1","305142","https://p.scdn.co/mp3-preview/f45161a72e5c4d2a3b212b1b278bcef2c6366b7a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","GBWUL1828802","","2022-05-17T00:35:53Z"
"spotify:track:7lCu7IgWLKeHBGcTR4HfgX","Renegade (Slowed + Reverb)","spotify:artist:4RzbexUO843fc5SLqKEQCr","Aaryan Shah","spotify:album:4hGbyUnXkhjeGdzecA25H0","The Arrival: Part I (Slowed + Reverb)","spotify:artist:4RzbexUO843fc5SLqKEQCr","Aaryan Shah","2019-06-14","https://i.scdn.co/image/ab67616d0000b273b34ae3e8bfadf47033948982","1","5","279250","","true","0","QZ85M1947187","","2022-05-08T08:28:00Z"
"spotify:track:0LutSFkJMvOWg0AmcldViX","Pretty Brown","spotify:artist:6OwRAMGY105QbVOJqNHk0o","Butch U","spotify:album:1ON2AO3QJ873U2gXtyUDSs","Pretty Brown","spotify:artist:6OwRAMGY105QbVOJqNHk0o","Butch U","2022-02-11","https://i.scdn.co/image/ab67616d0000b273ef92653fe3170758cb2bb1ca","1","1","226285","https://p.scdn.co/mp3-preview/955fa76146033605cf3061daf4ddf2ba7d26fdff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","US7VG2291521","","2022-05-08T07:14:29Z"
"spotify:track:5Tk3G1kTKJS2qd9D7rNMXp","Garde Le Pour Toi","spotify:artist:1JV4iC1UhplRE8RFr8Q9n9","Paradis","spotify:album:4DtD9M009rhD0Q9QtBZvUP","Recto Verso","spotify:artist:1JV4iC1UhplRE8RFr8Q9n9","Paradis","2016-09-23","https://i.scdn.co/image/ab67616d0000b2731c8a8c45fe4eeb0b21f461a1","1","6","406533","https://p.scdn.co/mp3-preview/bcb95050248e03fcb44c7427994ec2be391fbe23?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","FRUM71401397","","2022-05-08T05:04:15Z"
"spotify:track:79mZvf1UxhCc5H04gogXaS","Memories","spotify:artist:4vsEFoWo7hJDMVsffKhG4b","Lux-Inspira","spotify:album:0JIqTNJvuyXx4s8U3JjMUE","Beats (Chapter 3)","spotify:artist:4vsEFoWo7hJDMVsffKhG4b","Lux-Inspira","2021-09-21","https://i.scdn.co/image/ab67616d0000b273e095180a761296483200cb0b","1","1","132000","https://p.scdn.co/mp3-preview/7f4539a7df47a2cc6015c3dfda3fadbc616e2b48?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","QZNWY2168044","","2022-05-07T17:16:43Z"
"spotify:track:4anI3Eme2PINp4XWzXTPRH","Heat","spotify:artist:256QPBkvY5iLmc3mhwzoTO","Cloud Battalion","spotify:album:6rR86ssesqXKVIIVJMBz3q","Storm City","spotify:artist:256QPBkvY5iLmc3mhwzoTO","Cloud Battalion","2018-05-03","https://i.scdn.co/image/ab67616d0000b273eab86ca8bc7115570f76b11d","1","4","219060","https://p.scdn.co/mp3-preview/601dcc1f4684e2a9179767cb55099bfc5273e8c7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","QZCE61895487","","2022-05-05T15:28:13Z"
"spotify:track:1LY3wORUYTg8t2lZ1v6wHq","Hindsight","spotify:artist:4P0KP5wunIHTElWsbeCow2, spotify:artist:7FJqyPALMKAfnwfVAaia1P","Tom Martin, SHOR","spotify:album:0g7v1hN2NKpX2act4kuEqv","Hindsight","spotify:artist:4P0KP5wunIHTElWsbeCow2","Tom Martin","2019-03-01","https://i.scdn.co/image/ab67616d0000b273034dc8aa8824822622a90bf3","1","1","222056","https://p.scdn.co/mp3-preview/5b552c6465c6e9e21d41a5b751110838aace76f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","NLUM71900014","","2022-04-28T03:42:38Z"
"spotify:track:5H1tp2k7Ck2KPBE8t4zOO1","Still Love You","spotify:artist:4fxRhGF08oSVvvjHoK6QNO, spotify:artist:1buvhqlZoDRSLj1cIt9x8B","Dallerium, MKDN","spotify:album:0sWW9nez0MNDRNFfxtgf1t","Still Love You","spotify:artist:4fxRhGF08oSVvvjHoK6QNO, spotify:artist:1buvhqlZoDRSLj1cIt9x8B","Dallerium, MKDN","2019-11-08","https://i.scdn.co/image/ab67616d0000b27338f5bd87b64f5a2eb3d06d87","1","1","178793","https://p.scdn.co/mp3-preview/f7a1e3651b50346fc34b4a9465cbcafb90e984ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","DES231900220","","2022-04-19T18:09:15Z"
"spotify:track:7soydniaZqM6zwvwYKE36F","Dreams","spotify:artist:4zxtCQ4mwZH38FVCSbpqlZ","THAT KIND","spotify:album:5QRojwIIGBX5HayKdVmx4u","One Last Time / Dreams","spotify:artist:4zxtCQ4mwZH38FVCSbpqlZ","THAT KIND","2020-10-30","https://i.scdn.co/image/ab67616d0000b27347122268296a88cded36acfd","1","2","228612","https://p.scdn.co/mp3-preview/b60b04296041bf5ac14443cf2821ce68e541e8e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GBAHS2001015","","2022-04-18T21:43:01Z"
"spotify:track:2HsdgQQdg2z5zJ73XclFg6","Moonpool","spotify:artist:4NoYgW8CrKww9d3EGwcupS","Oakwite","spotify:album:6NEo3bjQadogKHImHVcpFr","Moonpool","spotify:artist:4NoYgW8CrKww9d3EGwcupS","Oakwite","2020-03-04","https://i.scdn.co/image/ab67616d0000b2739c93493a66c5c4de0579a3d4","1","1","281379","","false","1","GB2LD1900551","","2022-04-11T20:07:14Z"
"spotify:track:7wB5Ktf3MbsbNRgEDI5B80","Tidalwave","spotify:artist:5jm3x1qIibWdKSEMw2G011, spotify:artist:0VDxDauEoMAeCRqjLtgeOY","Moksi, Adam McInnis","spotify:album:3vzNoyDqwgUj8E4fjPWA04","Tidalwave","spotify:artist:5jm3x1qIibWdKSEMw2G011","Moksi","2020-08-06","https://i.scdn.co/image/ab67616d0000b273b317861722b6bde185b0548c","1","1","168196","https://p.scdn.co/mp3-preview/a53a464c2bae9358456dedf646065320e34c7436?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","NLM5S2000965","","2022-04-11T01:21:13Z"
"spotify:track:6qMCDq5zKJtnUWFYXVJhuV","Love Control","spotify:artist:6dE7gniQuPD7nsIhI4UYsN","J&K","spotify:album:23SrqN2uhmKFh05EJ41rCx","Love Control","spotify:artist:6dE7gniQuPD7nsIhI4UYsN","J&K","2021-07-02","https://i.scdn.co/image/ab67616d0000b2734c805d138c51fecace95136b","1","1","177632","https://p.scdn.co/mp3-preview/9e887f133c21c770ab19ebb41b2fc725863f6ba9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","GB8KE2155000","","2022-04-08T22:29:33Z"
"spotify:track:11ra4Y7CUE7lAJZOXkmGSA","Like Mmh","spotify:artist:3YvNtTSaJ2YAt1RhaE9eiH, spotify:artist:29CTrnvjIYocNxv66Umt5B, spotify:artist:6aAestjbtEbALwyIYPg8Na","Panuma, TwoWorldsApart, LissA","spotify:album:2LtGXVyKS8ad2EaJoN7MCV","Like Mmh","spotify:artist:3YvNtTSaJ2YAt1RhaE9eiH, spotify:artist:29CTrnvjIYocNxv66Umt5B, spotify:artist:6aAestjbtEbALwyIYPg8Na","Panuma, TwoWorldsApart, LissA","2021-03-12","https://i.scdn.co/image/ab67616d0000b27313149cf0d0f990f35a650362","1","1","162663","https://p.scdn.co/mp3-preview/8228554e8b540e1c33e08f685036dd11c34323d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","DES232100120","","2022-04-07T21:43:04Z"
"spotify:track:4fwKDFQH2ORbfw23XqQmlO","Only Knew","spotify:artist:01olvHW7uzIInQx9VTNuJm, spotify:artist:3RTklnRcfHgkQJwFpgOq3t","Rootkit, Nevve","spotify:album:2fm1hGoHOQ9agA0yoUKcaQ","Recursion","spotify:artist:01olvHW7uzIInQx9VTNuJm","Rootkit","2020-12-10","https://i.scdn.co/image/ab67616d0000b273356e6e52d47f4fea159c231e","1","7","176206","","true","0","NLRD51632429","","2022-04-07T18:44:57Z"
"spotify:track:4yZFRsi0Jn2Ws7bLeyY67b","Fine Lines","spotify:artist:4mRHCOgJQT3Pe6zV89tfYC, spotify:artist:5Bkfq1NhUCWBf2OTuTyD4I","Felon, EKE","spotify:album:4XCzJ8XrDOLhfsrKWRKUOw","Fine Lines","spotify:artist:4mRHCOgJQT3Pe6zV89tfYC, spotify:artist:5Bkfq1NhUCWBf2OTuTyD4I","Felon, EKE","2021-01-08","https://i.scdn.co/image/ab67616d0000b273e02177c81575a3342a4bfe9a","1","1","189910","https://p.scdn.co/mp3-preview/7ae0b16f9707e6f61069f60a97dd1a0ff8467dbd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","NLF712100003","","2022-04-07T17:58:26Z"
"spotify:track:3gSUd6yjk3Xn2XkmjkKF5r","Together - SMLE Remix","spotify:artist:4FCzCS0KEgb0rgySWINItO, spotify:artist:1JV42BPeocUJ0EyQh8ug6V","CID, smle","spotify:album:1TNlerU0ij1uqJZCebhMCi","Together (Remixes)","spotify:artist:4FCzCS0KEgb0rgySWINItO","CID","2016-08-05","https://i.scdn.co/image/ab67616d0000b2739306cd813123e4214216a834","1","3","194400","https://p.scdn.co/mp3-preview/c492b2a5bb86556ee3acfee676615eab12f3b92d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USAT21602257","","2022-04-03T00:21:16Z"
"spotify:track:5EjFSOWIM5dNe6A3sojac9","Won't Be Here Forever","spotify:artist:1bJJlRHoc1UVeqzxcrPLIw","Phantoms","spotify:album:0xIhw2XT55ZWZvXT2ZKQ3w","Disconnect","spotify:artist:1bJJlRHoc1UVeqzxcrPLIw","Phantoms","2019-07-19","https://i.scdn.co/image/ab67616d0000b273032c695e8a83e3e2dd31262c","1","6","262840","https://p.scdn.co/mp3-preview/6a3a5d5976d70cbeb9b2d46e946fef48ca11bc47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","USUM71913278","","2022-03-30T01:57:34Z"
"spotify:track:3pVoSIF2SJrsqXWjIVyABr","Body","spotify:artist:22b2o0uNHGE6B7bJUGpKSH","Sam Blacky","spotify:album:4nt9zAF9IIwelbNkZlGcW5","Body","spotify:artist:22b2o0uNHGE6B7bJUGpKSH","Sam Blacky","2021-03-12","https://i.scdn.co/image/ab67616d0000b273f874f2567be076da6c9f5ce9","1","1","159193","https://p.scdn.co/mp3-preview/e98ed410511263ec1f6f1bf37c6d1bfec1e8cd00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","QZQ3N2100003","","2022-03-30T00:29:37Z"
"spotify:track:4gODpjB6w78V8zLjUaVAve","live in myth","spotify:artist:0bLOO5JVVWngdmQD8uLQGM","Brock Wilson","spotify:album:5twjKWjqpw6yeNY2p3Bx9c","live in myth","spotify:artist:0bLOO5JVVWngdmQD8uLQGM","Brock Wilson","2020-05-15","https://i.scdn.co/image/ab67616d0000b273a342f10e0b4c69f92d22c880","1","1","245106","https://p.scdn.co/mp3-preview/e87efb80098b1bb051efc61a40c1f22346f826df?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","QM42K2040597","","2022-03-29T19:58:51Z"
"spotify:track:3RgjEXlZkztwxqZQBGteQo","Sky Is Crying (Kasbo Remix)","spotify:artist:28j8lBWDdDSHSSt5oPlsX2, spotify:artist:1ikID9RZZMvkuBGDWrqajq, spotify:artist:3kHVioJpVxlazAAKQ64pC1","ZHU, Kasbo, Yuna","spotify:album:08jqKqEdpZBdeSdaraPOM2","Sky Is Crying (Kasbo Remix)","spotify:artist:28j8lBWDdDSHSSt5oPlsX2, spotify:artist:1ikID9RZZMvkuBGDWrqajq","ZHU, Kasbo","2022-03-18","https://i.scdn.co/image/ab67616d0000b2735791dfbe2d93c79b4dabef50","1","1","214285","https://p.scdn.co/mp3-preview/44242e1f518985f97f6c4f277102d70a49210215?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USUG12200893","","2022-03-24T20:57:44Z"
"spotify:track:3vUjS392F98mUuSCYD31hV","MADE 4 THIS","spotify:artist:0XW7mqhbaQnRtHmwfAVg64","Tisoki","spotify:album:7jIRopIWDP8zwlq6RfsWpS","Rocket League: Sideswipe (Original Soundtrack), Vol. 1","spotify:artist:4YwB41gFHCxY5bcNR3CcIH","Monstercat","2021-11-30","https://i.scdn.co/image/ab67616d0000b273a82a02e5c283d3a70ebf24ad","1","10","162461","https://p.scdn.co/mp3-preview/50127402dddc16bc7facfcaf15b88d5d59f7715c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","CA6D22100540","","2022-03-23T22:29:39Z"
